0s	10.1.0.45    44    Going to send packet with uid:    0    and TTL:    6
3781.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3782.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
3841.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
3841.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3841.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3841.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3841.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3841.71s	10.1.0.47    46    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3841.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3841.71s	10.1.0.69    68    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3841.71s	10.1.0.6    5    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3842.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
3901.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
3901.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3901.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3901.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3901.71s	10.1.0.69    68    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3901.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3901.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3901.71s	10.1.0.6    5    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3901.71s	10.1.0.47    46    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3902.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
3961.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
3961.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3961.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3961.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3961.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3961.71s	10.1.0.69    68    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3961.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3961.71s	10.1.0.47    46    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
3962.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4021.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4021.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4021.71s	10.1.0.69    68    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4021.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4021.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4021.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4021.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4021.71s	10.1.0.47    46    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4022.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4081.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4081.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4081.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4081.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4081.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4081.71s	10.1.0.69    68    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4082.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4141.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4141.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4141.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4141.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4141.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4141.71s	10.1.0.69    68    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4141.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4142.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4201.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4201.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4201.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4201.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4201.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4201.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4201.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4202.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4261.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4261.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4261.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4261.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4261.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4261.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4261.71s	10.1.0.69    68    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4261.71s	10.1.0.57    56    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4261.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4262.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4321.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4321.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4321.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4321.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4321.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4321.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4321.71s	10.1.0.57    56    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4321.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4322.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4381.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4381.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4381.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4381.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4381.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4381.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4381.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4381.71s	10.1.0.6    5    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4382.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4441.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4441.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4441.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4441.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4441.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4441.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4441.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4442.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4501.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4501.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4501.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4501.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4501.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4501.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4501.71s	10.1.0.64    63    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4502.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4561.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4561.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4561.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4561.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4561.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4561.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4562.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4621.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4621.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4621.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4621.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4621.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4621.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4622.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4681.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4681.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4681.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4681.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4681.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4682.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4741.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4741.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4741.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4741.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4741.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4741.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4742.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4801.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4801.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4801.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4801.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4801.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4801.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4802.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4861.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4861.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4861.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4861.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4861.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4861.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4862.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4921.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4921.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4921.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4921.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4921.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4922.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
4981.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
4981.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4981.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4981.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4981.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
4982.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5041.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5041.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5041.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5041.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5041.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5042.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5101.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5101.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5101.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5101.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5101.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5101.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5102.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5161.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5161.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5161.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5161.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5161.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5161.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5161.71s	10.1.0.24    23    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5162.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5221.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5221.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5221.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5221.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5221.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5221.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5222.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5281.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5281.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5281.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5281.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5281.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5282.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5341.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5341.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5341.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5341.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5341.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5341.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5342.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5401.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5401.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5401.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5401.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5401.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5401.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5402.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5461.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5461.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5461.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5461.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5461.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5461.71s	10.1.0.47    46    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5462.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5521.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5521.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5521.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5521.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5521.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5521.71s	10.1.0.47    46    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5522.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5581.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5581.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5581.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5581.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5581.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5582.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5641.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5641.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5641.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5641.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5641.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5641.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5642.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5701.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5701.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5701.71s	10.1.0.20    19    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5701.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5701.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5701.71s	10.1.0.43    42    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5702.72s	10.1.0.22    21    Going to send packet with uid:    1    and TTL:    3
5761.71s	10.1.0.65    64    Going to send packet with uid:    0    and TTL:    1
5761.71s	10.1.0.19    18    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5761.71s	10.1.0.56    55    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
5761.71s	10.1.0.3    2    Received pkt size: 14 bytes with uid    0    and TTL    0    from: 10.1.0.65 to: 10.1.0.46
